Date,Open,High,Low,Close,Adj Close,Volume
2020-05-27,1420.000000,1425.349976,1394.599976,1420.280029,1420.280029,1584200
2020-05-28,1400.000000,1444.459961,1399.079956,1418.239990,1418.239990,1758500
2020-05-29,1420.430054,1436.729980,1415.979980,1433.520020,1433.520020,1852200
2020-06-01,1425.699951,1441.579956,1422.280029,1434.869995,1434.869995,1258100
2020-06-02,1435.000000,1443.000000,1421.609985,1442.310059,1442.310059,1172100
2020-06-03,1442.699951,1449.010010,1431.619995,1439.250000,1439.250000,1386600
2020-06-04,1436.780029,1441.319946,1406.010010,1414.300049,1414.300049,1349100
2020-06-05,1415.640015,1446.300049,1407.619995,1440.020020,1440.020020,2132100
2020-06-08,1426.280029,1449.000000,1424.479980,1448.040039,1448.040039,1693900
2020-06-09,1445.239990,1467.800049,1442.359985,1452.079956,1452.079956,1681200
2020-06-10,1461.510010,1472.770020,1454.359985,1464.699951,1464.699951,1588100
2020-06-11,1441.030029,1451.599976,1398.410034,1401.900024,1401.900024,2357200
2020-06-12,1425.859985,1434.510010,1385.800049,1412.920044,1412.920044,1833800
2020-06-15,1389.489990,1425.000000,1387.199951,1420.739990,1420.739990,1523400
2020-06-16,1449.000000,1457.170044,1428.989990,1446.469971,1446.469971,1532400
2020-06-17,1452.939941,1462.199951,1435.130005,1452.540039,1452.540039,1530500
2020-06-18,1449.849976,1452.969971,1426.239990,1434.119995,1434.119995,1743100
2020-06-19,1440.000000,1444.500000,1419.000000,1424.640015,1424.640015,2639200
2020-06-22,1425.010010,1450.949951,1419.189941,1450.660034,1450.660034,1472100
2020-06-23,1452.000000,1475.199951,1445.000000,1463.979980,1463.979980,1887600
2020-06-24,1463.280029,1475.790039,1430.000000,1432.699951,1432.699951,1579600
2020-06-25,1431.219971,1442.319946,1419.540039,1441.099976,1441.099976,1197900
2020-06-26,1432.630005,1437.020020,1355.000000,1362.540039,1362.540039,4882000
2020-06-29,1360.339966,1398.000000,1351.650024,1397.170044,1397.170044,2253700
2020-06-30,1396.880005,1424.000000,1386.930054,1418.050049,1418.050049,2014300
2020-07-01,1419.170044,1448.479980,1414.180054,1442.000000,1442.000000,2109100
2020-07-02,1451.839966,1488.520020,1451.069946,1469.930054,1469.930054,2860900
2020-07-06,1488.150024,1510.000000,1476.979980,1499.650024,1499.650024,2235600
2020-07-07,1496.130005,1521.319946,1489.699951,1489.920044,1489.920044,2118200
2020-07-08,1500.800049,1511.170044,1492.300049,1503.599976,1503.599976,1588300
2020-07-09,1509.930054,1529.140015,1495.589966,1518.660034,1518.660034,2091800
2020-07-10,1513.250000,1541.339966,1500.719971,1539.010010,1539.010010,1795900
2020-07-13,1549.939941,1576.359985,1506.560059,1512.229980,1512.229980,2147700
2020-07-14,1492.790039,1522.800049,1485.930054,1520.859985,1520.859985,1905400
2020-07-15,1523.229980,1536.329956,1497.829956,1516.880005,1516.880005,1551300
2020-07-16,1501.500000,1515.910034,1488.270020,1514.920044,1514.920044,1324200
2020-07-17,1516.910034,1523.430054,1498.099976,1516.849976,1516.849976,1713200
2020-07-20,1515.000000,1569.010010,1502.699951,1563.839966,1563.839966,1508300
2020-07-21,1585.030029,1587.050049,1552.619995,1555.920044,1555.920044,1374300
2020-07-22,1555.709961,1566.979980,1543.229980,1564.849976,1564.849976,1224100
2020-07-23,1565.930054,1570.349976,1508.589966,1516.750000,1516.750000,1695500
2020-07-24,1499.189941,1515.430054,1487.589966,1508.209961,1508.209961,1495100
2020-07-27,1513.260010,1537.560059,1512.329956,1529.430054,1529.430054,1356200
2020-07-28,1525.000000,1526.010010,1500.520020,1503.650024,1503.650024,1545500
2020-07-29,1505.000000,1533.329956,1503.010010,1523.510010,1523.510010,1133800
2020-07-30,1497.969971,1540.890015,1495.170044,1538.369995,1538.369995,1802100
2020-07-31,1497.050049,1505.020020,1454.000000,1487.949951,1487.949951,4573400
2020-08-03,1491.000000,1497.729980,1471.719971,1482.760010,1482.760010,2274100
2020-08-04,1486.709961,1493.109985,1464.030029,1473.300049,1473.300049,1860600
2020-08-05,1476.819946,1490.000000,1471.219971,1479.089966,1479.089966,1456700
2020-08-06,1476.150024,1506.270020,1471.900024,1504.949951,1504.949951,1665300
2020-08-07,1509.040039,1520.089966,1486.270020,1498.369995,1498.369995,1385900
2020-08-10,1490.800049,1507.150024,1477.489990,1496.819946,1496.819946,1027300
2020-08-11,1494.000000,1510.439941,1478.189941,1480.540039,1480.540039,1554900
2020-08-12,1487.119995,1511.670044,1485.000000,1507.239990,1507.239990,1125600
2020-08-13,1508.209961,1536.969971,1508.209961,1516.650024,1516.650024,1119400
2020-08-14,1513.609985,1519.790039,1499.000000,1504.630005,1504.630005,1097100
2020-08-17,1515.969971,1523.780029,1505.000000,1516.239990,1516.239990,999500
2020-08-18,1526.119995,1557.369995,1521.670044,1555.780029,1555.780029,1418900
2020-08-19,1552.489990,1568.859985,1540.000000,1544.609985,1544.609985,1523600
2020-08-20,1539.969971,1580.170044,1534.459961,1576.250000,1576.250000,1319100
2020-08-21,1571.800049,1591.880005,1562.310059,1575.569946,1575.569946,1741900
2020-08-24,1592.469971,1608.780029,1575.040039,1585.150024,1585.150024,1281900
2020-08-25,1580.099976,1608.880005,1577.880005,1605.849976,1605.849976,1257500
2020-08-26,1606.300049,1652.790039,1600.979980,1644.130005,1644.130005,2609400
2020-08-27,1646.609985,1647.989990,1618.810059,1628.520020,1628.520020,1567500
2020-08-28,1629.469971,1641.349976,1625.609985,1639.430054,1639.430054,1120900
2020-08-31,1643.569946,1644.500000,1625.329956,1629.530029,1629.530029,1321100
2020-09-01,1632.160034,1659.219971,1629.530029,1655.079956,1655.079956,1132600
2020-09-02,1668.010010,1726.099976,1660.189941,1717.390015,1717.390015,2476100
